id,video_id,title,channel_title,description,comment_count,like_count,view_count
63,DLlF2FMv968,Numb/Encore [Live] - Linkin Park & Jay Z,Linkin Park,"Linkin Park and Jay Z performing ""Numb/Encore"" live at the Roxy Theatre in Los Angeles in 2004.

http://www.linkinpark.com | http://LPUnderground.com

Apple Music: http://lprk.co/apple 
Spotify: http://lprk.co/spotify 
Amazon: http://lprk.co/amazon 

YouTube Subscribe: http://bit.ly/1EBzxN2
Facebook: http://lprk.co/facebook 
Instagram: http://lprk.co/instagram 
Twitter: http://lprk.co/twitter 
Web: https://www.linkinpark.com/ 
https://musicforrelief.org
 
Official Linkin Park Merch: http://go.lprk.co/ml/3pj/",9653,246443,46526209
64,4qlCC1GOwFw,One Step Closer [Official HD Music Video] - Linkin Park,Linkin Park,"Watch the official HD music video for One Step Closer by Linkin Park from the album Hybrid Theory.
🔔 Subscribe to the channel: https://bit.ly/1EBzxN2

Hybrid Theory 20th Anniversary Edition available here: http://lprk.co/ht20

Directed by Joe Hahn and Nathan ""Karma"" Cox.

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
Web: https://www.linkinpark.com/
Official Community: https://LPUnderground.com
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
Twitter: http://lprk.co/twitter
MFR: https://musicforrelief.org

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
I cannot take this anymore
Saying everything I've said before
All these words they make no sense
I find bliss in ignorance
Less I hear, the less you say
You'll find that out anyway

Just like before

Everything you say to me
Takes me one step closer to the edge
And I'm about to break
I need a little room to breathe
'Cause I'm one step closer to the edge
I'm about to break

I find the answers aren't so clear
Wish I could find a way to disappear
All these thoughts they make no sense
I find bliss in ignorance
Nothing seems to go away
Over and over again

Just like before

Everything you say to me
Takes me one step closer to the edge
And I'm about to break
I need a little room to breathe
'Cause I'm one step closer to the edge
I'm about to break
Everything you say to me
Takes me one step closer to the edge
And I'm about to break
I need a little room to breathe
'Cause I'm one step closer to the edge
And I'm about to
Break!

Shut up when I'm talking to you!
Shut up!
Shut up!
Shut up!
Shut up when I'm talking to you!
Shut up!
Shut up!
Shut up!
Shut up!
I'm about to break!

Everything you say to me
Takes me one step closer to the edge
And I'm about to break
I need a little room to breathe
'Cause I'm one step closer to the edge
I'm about to break
Everything you say to me
Takes me one step closer to the edge
And I'm about to break
I need a little room to breathe
'Cause I'm one step closer to the edge
And I'm about to
Break! 

#OfficialMusicVideo #LinkinPark #OneStepCloser #WeAreWarnerRecords",35201,1206420,168396484
65,LYU-8IFcDPw,Faint (Official Music Video) [4K UPGRADE] – Linkin Park,Linkin Park,"Download/Stream Lost : http://lprk.co/lost

Meteora|20 out April 7th
Pre-order Now: https://meteora20.lnk.to/YTmusicstore

http://www.linkinpark.com | http://LPUnderground.com
Official Linkin Park Merch: http://lprk.co/store
YouTube Subscribe: http://lprk.co/youtube
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
TikTok: http://lprk.co/tiktok
Twitter: http://lprk.co/twitter
Discord: https://discord.gg/linkinpark 

#LinkinPark #Meteora #Lost #Meteroa20",67544,2246718,413557887
66,OnuuYcqhzCE,Bleed It Out [Official Music Video] - Linkin Park,Linkin Park,"Watch the official music video for Bleed It Out by Linkin Park from the album Minutes to Midnight.
🔔 Subscribe to the channel: https://bit.ly/1EBzxN2

Hybrid Theory 20th Anniversary Edition available here: http://lprk.co/ht20

Directed by Joe Hahn.

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
Web: https://www.linkinpark.com/
Official Community: https://LPUnderground.com
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
Twitter: http://lprk.co/twitter
MFR: https://musicforrelief.org

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
Yeah, here we go for the hundredth time
Hand grenade pins in every line
Throw 'em up and let something shine
Going out of my fucking mind

Filthy mouth, no excuse
Find a new place to hang this noose
String me up from atop these roofs
Knot it tight so I won't get loose

Truth is, you can stop and stare
Bled myself out and no one cares
Dug a trench out, laid down there
With a shovel up out of reach somewhere

Yeah, someone pour it in
Make it a dirt dance floor again
Say your prayers and stomp it out
When they bring that chorus in

I bleed it out
Digging deeper just to throw it away
I bleed it out
Digging deeper just to throw it away
I bleed it out
Digging deeper just to throw it away
Just to throw it away
Just to throw it away

I bleed it out
Go, stop the show
Choppy words in a sloppy flow
Shotgun opera, lock and load

Cock it back and then watch it go
Mama, help me, I've been cursed
Death is rolling in every verse
Candy paint on his brand new hearse

Can't contain him
He knows he works
Fuck, this hurts, I won't lie
Doesn't matter how hard I try
Half the words don't mean a thing

And I know that I won't be satisfied
So why try ignoring him?
Make it a dirt dance floor again
Say your prayers and stomp it out
When they bring that chorus in

I bleed it out
Digging deeper just to throw it away
I bleed it out
Digging deeper just to throw it away
I bleed it out
Digging deeper just to throw it away
Just to throw it away
Just to throw it away

I bleed it out
I've opened up these scars
I'll make you face this
I've pulled myself so far
I'll make you face this now
I bleed it out
Digging deeper just to throw it away
I bleed it out
Digging deeper just to throw it away
I bleed it out
Digging deeper just to throw it away
Just to throw it away
Just to throw it away

I bleed it out
Digging deeper just to throw it away
I bleed it out
Digging deeper just to throw it away
I bleed it out
Digging deeper just to throw it away
Just to throw it away
Just to throw it away
I bleed it out
I bleed it out
I bleed it out

#OfficialMusicVideo #LinkinPark #BleedItOut #WeAreWarnerRecords",28022,812688,145365145
67,vjVkXlxsO8Q,Papercut [Official HD Music Video] - Linkin Park,Linkin Park,"Watch the official HD music video for Papercut by Linkin Park from the album Hybrid Theory.
🔔 Subscribe to the channel: https://bit.ly/1EBzxN2

Hybrid Theory 20th Anniversary Edition available here: http://lprk.co/ht20

Directed by Joe Hahn and Nathan ""Karma"" Cox.

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
Web: https://www.linkinpark.com/
Official Community: https://LPUnderground.com
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
Twitter: http://lprk.co/twitter
MFR: https://musicforrelief.org

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
Why does it feel like night today?
Something in here's not right today
Why am I so uptight today?
Paranoia's all I got left
I don't know what stressed me first
Or how the pressure was fed
But I know just what it feels like
To have a voice in the back of my head

Like a face that I hold inside
A face that awakes when I close my eyes
A face that watches every time I lie
A face that laughs every time I fall
(And watches everything)
So I know that when it's time to sink or swim
That the face inside is here in me
Right underneath my skin

It's like I'm paranoid, looking over my back
It's like a whirlwind inside of my head
It's like I can't stop what I'm hearing within
It's like the face inside is right beneath my skin

I know I've got a face in me
Points out all my mistakes to me
You've got a face on the inside, too
And your paranoia's probably worse
I don't know what set me off first
But I know what I can't stand
Everybody acts like the fact of the matter
Is I can't add up to what you can

But everybody has a face that they hold inside
A face that awakes when I close my eyes
A face that watches every time they lie
A face that laughs every time they fall
(And watches everything)
So you know that when it's time to sink or swim
That the face inside is watching you, too
Right inside your skin

It's like I'm paranoid, looking over my back
It's like a whirlwind inside of my head
It's like I can't stop what I'm hearing within
It's like the face inside is right beneath the skin
It's like I'm paranoid, looking over my back
It's like a whirlwind inside of my head
It's like I can't stop what I'm hearing within
It's like the face inside is right beneath my skin

The face inside is right beneath your skin
The face inside is right beneath your skin
The face inside is right beneath your skin

The sun goes down
I feel the light betray me
The sun goes down
I feel the light betray me

(The sun)It's like I'm paranoid, looking over my back
It's like a whirlwind inside of my head
It's like I can't stop what I'm hearing within
It's like the face inside is right beneath the skin(I feel the light betray me)
(The sun)It's like I'm paranoid, looking over my back
It's like a whirlwind inside of my head
It's like I can't stop what I'm hearing within
It's like I can't stop what I'm hearing within(I feel the light betray me)
It's like I can't stop what I'm hearing within
(It's like)It's like the face inside is right beneath my skin 

#OfficialMusicVideo #LinkinPark #Papercut #WeAreWarnerRecords",51721,1513660,261750252
68,Gd9OhYroLN0,Crawling [Official HD Music Video] - Linkin Park,Linkin Park,"Watch the official HD music video for Crawling by Linkin Park from the album Hybrid Theory.
🔔 Subscribe to the channel: https://bit.ly/1EBzxN2

Hybrid Theory 20th Anniversary Edition available here: http://lprk.co/ht20

Directed by Brothers Strause.

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
Web: https://www.linkinpark.com/
Official Community: https://LPUnderground.com
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
Twitter: http://lprk.co/twitter
MFR: https://musicforrelief.org

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
Crawling in my skin
These wounds, they will not heal
Fear is how I fall
Confusing what is real

There's something inside me that pulls beneath the surface
Consuming, confusing
This lack of self-control I fear is never-ending
Controlling, I can't seem

To find myself again, my walls are closing in
Without a sense of confidence
I'm convinced that there's just too much pressure to take
I've felt this way before, so insecure

Crawling in my skin
These wounds, they will not heal
Fear is how I fall
Confusing what is real

Discomfort endlessly has pulled itself upon me
Distracting, reacting
Against my will, I stand beside my own reflection
It's haunting how I can't seem

To find myself again, my walls are closing in
Without a sense of confidence
I'm convinced that there's just too much pressure to take
I've felt this way before, so insecure

Crawling in my skin
These wounds, they will not heal
Fear is how I fall
Confusing what is real
Crawling in my skin
These wounds they will not heal
Fear is how I fall
Confusing, confusing what is real

(There's something inside me that pulls beneath the surface
Consuming)Confusing what is real
(This lack of self-control I fear is never-ending
Controlling)Confusing what is real 

#OfficialMusicVideo #LinkinPark #Crawling #WeAreWarnerRecords",98632,2344834,393664456
69,dxytyRy-O1k,BURN IT DOWN [Official Music Video] - Linkin Park,Linkin Park,"Watch the official music video for BURN IT DOWN by Linkin Park from the album LIVING THINGS.
🔔 Subscribe to the channel: https://bit.ly/1EBzxN2

Hybrid Theory 20th Anniversary Edition available here: http://lprk.co/ht20

Directed by Joe Hahn.

Apple Music: http://lprk.co/apple
Spotify: http://lprk.co/spotify
Amazon: http://lprk.co/amazon

Follow Linkin Park:
Web: https://www.linkinpark.com/
Official Community: https://LPUnderground.com
Facebook: http://lprk.co/facebook
Instagram: http://lprk.co/instagram
Twitter: http://lprk.co/twitter
MFR: https://musicforrelief.org

Linkin Park is an alternative rock band renowned for their hits “Numb,” “In the End,” “What I’ve Done,” “Castle of Glass,” “New Divide,” “Crawling,” and “Faint.”  They worked with artists like Jay-Z, Metallica, Steve Aoki, and Paul McCartney — amassing billions of global streams and received the UN Global Leadership Award for their humanitarian work.

Lyrics:
The cycle repeated
As explosions broke in the sky
All that I needed
Was the one thing I couldn't find

And you were there at the turn
Waiting to let me know

We're building it up to break it back down
We're building it up to burn it down
We can't wait to burn it to the ground

The colors conflicted
As the flames climbed into the clouds
I wanted to fix this
But couldn't stop from tearing it down

And you were there at the turn
Caught in the burning glow
And I was there at the turn
Waiting to let you know

We're building it up to break it back down
We're building it up to burn it down
We can't wait to burn it to the ground

You told me yes, you held me high
And I believed when you told that lie
I played soldier, you played king
And struck me down when I kissed that ring
You lost that right to hold that crown
I built you up but you let me down
So when you fall, I'll take my turn
And fan the flames as your blazes burn

And you were there, at the turn
Waiting to let me know

We're building it up to break it back down
We're building it up to burn it down
We can't wait to burn it to the ground

When you fall, I'll take my turn
And fan the flames as your blazes burn
We can't wait to burn it to the ground
When you fall, I'll take my turn
And fan the flames as your blazes burn
We can't wait to burn it to the ground

#OfficialMusicVideo #LinkinPark #BURNITDOWN #WeAreWarnerRecords",114763,2650101,374155454
70,XFkzRNyygfk,Radiohead - Creep,Radiohead,"‘Creep’ is taken from ‘Pablo Honey’ out on XL Recordings. Buy & stream it here: https://radiohead.ffm.to/pablohoney

Directed by Brett Turnbull
Commissioned by Dilly Gent

Follow Radiohead
Facebook – https://facebook.com/radiohead
Instagram – https://www.instagram.com/radiohead
Twitter – https://twitter.com/radiohead

Website – http://www.radiohead.com/
W.A.S.T.E. - https://www.wasteheadquarters.com",160857,5406474,895773993
71,u5CVsCnxyXg,Radiohead - No Surprises,Radiohead,"‘No Surprises’ is taken from ‘OK Computer’ out on XL Recordings. Buy & stream it here: https://radiohead.ffm.to/okcomputer

Director: Grant Gee Producer: Phil Barnes Cinematography: Dan Landin Production company: Kudos (Music Video) Commissioner: Dilly Gent

Follow Radiohead
Facebook – https://facebook.com/radiohead
Instagram – https://www.instagram.com/radiohead
Twitter – https://twitter.com/radiohead

Website – http://www.radiohead.com/
W.A.S.T.E. - https://www.wasteheadquarters.com",44398,1537194,194355268
72,1uYWYWPc9HU,Radiohead - Karma Police,Radiohead,"‘Karma Police’ is taken from ‘OK Computer’ out on XL Recordings. Buy & stream it here: https://radiohead.ffm.to/okcomputer

Director: Jonathan Glazer Producer: Nick Morris Cinematography: Steve Keith-Roach Production company: Academy Music Video Ltd Commissioner: Dilly Gent

Follow Radiohead
Facebook – https://facebook.com/radiohead
Instagram – https://www.instagram.com/radiohead
Twitter – https://twitter.com/radiohead

Website – http://www.radiohead.com/
W.A.S.T.E. - https://www.wasteheadquarters.com",18504,648335,96532683
74,Bf01riuiJWA,Exit Music (For A Film),Radiohead - Topic,"Provided to YouTube by Beggars Group Digital Ltd.

Exit Music (For A Film) · Radiohead

OK Computer

℗ 1997 XL Recordings Ltd

Released on: 1997-05-28

Associated  Performer, Producer: Colin Greenwood
Associated  Performer, Producer: Ed O'Brien
Associated  Performer, Producer: Jonny Greenwood
Associated  Performer, Producer: Phil Selway
Associated  Performer, Producer: Thom Yorke
Producer, Programmer: Nigel Godrich
Music  Publisher: Warner Chappell Music Publishing Ltd.
Music  Publisher: Warner/Chappell Music Publishing
Music  Publisher: CMRRA
Composer: Colin Greenwood
Composer: Ed O'Brien
Composer: Jonny Greenwood
Composer: Phil Selway
Composer  Lyricist: Thom Yorke

Auto-generated by YouTube.",2556,214536,13969949
75,TNRCvG9YtYI,Radiohead - Weird Fishes -  by Tobias Stretch,Radiohead,"'Weird Fishes' is taken from 'In Rainbows' out on XL Recordings. Buy & stream it here: https://radiohead.ffm.to/inrainbows

'Weird Fishes' by Tobias Stretch

One of the winners of the Aniboom Animation Contest For Radiohead's In Rainbows.

Follow Radiohead
Facebook – https://facebook.com/radiohead
Instagram – https://www.instagram.com/radiohead
Twitter – https://twitter.com/radiohead

Website – http://www.radiohead.com/
W.A.S.T.E. - https://www.wasteheadquarters.com",5365,144665,16982162
76,GoLJJRIWCLU,Radiohead - Jigsaw Falling Into Place,Radiohead,"‘Jigsaw Falling Into Place’ is taken from ‘In Rainbows’ out on XL Recordings. Buy & stream it here: https://radiohead.ffm.to/inrainbows

Directed by Garth Jennings & Adam Buxton

Follow Radiohead
Facebook – https://facebook.com/radiohead
Instagram – https://www.instagram.com/radiohead
Twitter – https://twitter.com/radiohead

Website – http://www.radiohead.com/
W.A.S.T.E. - https://www.wasteheadquarters.com",8765,220263,29536391
77,n5h0qHwNrHk,Radiohead - Fake Plastic Trees,Radiohead,"‘Fake Plastic Trees’ is taken from ‘The Bends’ out on XL Recordings. Buy & stream it here: https://radiohead.ffm.to/thebends

Director: Jake Scott Producer: Ellen JacobsonCinematography: Salvatore Totino Production company: Black Dog Films (LA) Commissioner: Dilly Gent

Follow Radiohead
Facebook – https://facebook.com/radiohead
Instagram – https://www.instagram.com/radiohead
Twitter – https://twitter.com/radiohead

Website – http://www.radiohead.com/
W.A.S.T.E. - https://www.wasteheadquarters.com",16340,436460,66435682
78,oIFLtNYI3Ls,Radiohead - Just,Radiohead,"‘Just’ is taken from ‘The Bends’ out on XL Recordings. Buy & stream it here: https://radiohead.ffm.to/thebends

Director: Jamie Thraves Producer: Niki Amos Cinematography: Alexander Seligman Production company: Oil Factory Inc Commissioner: Dilly Gent

Follow Radiohead
Facebook – https://facebook.com/radiohead
Instagram – https://www.instagram.com/radiohead
Twitter – https://twitter.com/radiohead

Website – http://www.radiohead.com/
W.A.S.T.E. - https://www.wasteheadquarters.com",7441,179812,17002558
79,BbWBRnDK_AE,Radiohead - Nude,Radiohead,"‘Nude’ is taken from ‘In Rainbows’ out on XL Recordings. Buy & stream it here: https://radiohead.ffm.to/inrainbows

Directed by Garth Jennings & Adam Buxton

Follow Radiohead
Facebook – https://facebook.com/radiohead
Instagram – https://www.instagram.com/radiohead
Twitter – https://twitter.com/radiohead

Website – http://www.radiohead.com/
W.A.S.T.E. - https://www.wasteheadquarters.com",4853,141882,13374784
80,l482T0yNkeo,AC/DC - Highway to Hell (Official Video),acdcVEVO,"Official Music Video for ""Highway to Hell"" by AC/DC
Listen to AC/DC: https://ACDC.lnk.to/listen_YD
Subscribe to the official AC/DC YouTube channel: https://ACDC.lnk.to/subscribeYD

Watch more AC/DC videos: https://ACDC.lnk.to/listen_YC/youtube

Follow AC/DC:
Facebook: https://ACDC.lnk.to/followFI
Instagram: https://ACDC.lnk.to/followII
Twitter: https://ACDC.lnk.to/followTI
Website: https://ACDC.lnk.to/followWI
Spotify: https://ACDC.lnk.to/followSI
YouTube: https://ACDC.lnk.to/subscribeYD

Lyrics:
I'm on the highway to hell
On the highway to hell
Highway to hell
I'm on the highway to hell

#ACDC #HighwaytoHell #OfficialMusicVideo #Rock",46545,2253829,313070797
81,v2AC41dglnM,AC/DC - Thunderstruck (Official Video),acdcVEVO,"Official HD Music Video for “Thunderstruck” by AC/DC
Listen to AC/DC: https://ACDC.lnk.to/listenYD

Subscribe to AC/DC on YouTube: https://ACDC.lnk.to/subscribeYD

Watch more AC/DC videos: https://ACDC.lnk.to/listen_YC/youtube

Follow AC/DC: 
Facebook: https://ACDC.lnk.to/followFI 
Twitter: https://ACDC.lnk.to/followTI 
Instagram: https://ACDC.lnk.to/followII 
Website: https://ACDC.lnk.to/followWI 
Spotify: https://ACDC.lnk.to/followSI 
YouTube: https://ACDC.lnk.to/subscribeYD

About the The Razor's Edge:
AC/DC cracked the seal on the '90s with one of the best riffs of their career. That would be ""Thunderstruck,"" the opening track on The Razors Edge. In addition to ""Thunderstruck,"" the band brought out ""Moneytalks,"" probably the closest they ever came to writing a pop song. Then there was ""Are You Ready"" - one of their fiercest calls to action. The gritty edge and booming chants on this album were a welcome reminder for a new generation that pure, unadulterated rock 'n' roll was alive and well.

Lyrics:
[Intro]
Thunder, ah
Thunder, ah
Thunder, ah
Thunder, ah
Thunder, ah
Thunder, ah
Thunder, ah
Thunder, ah
Thunder, ah
Thunder, ah

[Verse 1]
I was caught
In the middle of a railroad track (Thunder)
I looked 'round
And I knew there was no turning back (Thunder)
My mind raced
And I thought, what could I do? (Thunder)
And I knew
There was no help, no help from you (Thunder)
Sound of the drums
Beating in my heart
The thunder of guns
Tore me apart

[Chorus]
You've been - thunderstruck

[Verse 2]
Went down the highway
Broke the limit, we hit the town
Went through to Texas
Yeah, Texas, and we had some fun
We met some girls
Some dancers who gave a good time
Broke all the rules, played all the fools
Yeah-yeah, they, they, they blew our minds

[Pre-Chorus]
I was shaking at the knees
Could I come again please?
Yeah, the ladies were too kind

[Chorus]
You've been - thunderstruck, thunderstruck
Yeah-yeah-yeah, thunderstruck
Oh, thunderstruck
Yeah

[Bridge 1]
I was shaking at the knees
Could I come again please?
Yow

[Solo]

[Chorus]
Thunderstruck, thunderstruck
Yeah-yeah-yeah, thunderstruck
Thunderstruck, yeah, yeah, yeah
Said

[Bridge 2]
Yeah, it's alright
We're doing fine
Yeah, it's alright
We're doing fine, so fine

[Chorus]
Thunderstruck, yeah-yeah-yeah
Thunderstruck, thunderstruck, thunderstruck
Whoa, baby, baby (Thunderstruck)
You've been thunderstruck, thunderstruck
Thunderstruck, thunderstruck
You've been thunderstruck

#ACDC #Thunderstruck #TheRazorsEdge #Rock #HD #Remastered",161601,6539370,1338465418
82,pAgnJDJN4VA,AC/DC - Back In Black (Official Video),acdcVEVO,"Official 4K Video for ""Back In Black"" by AC/DC
Listen to AC/DC: https://ACDC.lnk.to/listen_YD

Subscribe to the official AC/DC YouTube channel: https://ACDC.lnk.to/subscribeYD

Watch more AC/DC videos: https://ACDC.lnk.to/listen_YC/youtube

Follow AC/DC:
Facebook: https://ACDC.lnk.to/followFI
Instagram: https://ACDC.lnk.to/followII
Twitter: https://ACDC.lnk.to/followTI
Website: https://ACDC.lnk.to/followWI
Spotify: https://ACDC.lnk.to/followSI
YouTube: https://ACDC.lnk.to/subscribeYD

Chorus:
'Cause I'm back, yes I'm back
Well, I'm back, yes I'm back
Well, I'm back, back
Well, I'm back in black
Yes, I'm back in black

#ACDC #BackInBlack #Rock #HD #Remastered",138165,6021440,973675519
83,Lo2qQmj0_h4,AC/DC - You Shook Me All Night Long (Official Video),acdcVEVO,"Official 4K video for ""You Shook Me All Night Long"" by AC/DC
Listen to AC/DC: https://ACDC.lnk.to/listen_YD

Subscribe to the official AC/DC YouTube channel: https://ACDC.lnk.to/subscribeYD

Watch more AC/DC videos: https://ACDC.lnk.to/listen_YC/youtube

Follow AC/DC:
Facebook: https://ACDC.lnk.to/followFI
Instagram: https://ACDC.lnk.to/followII
Twitter: https://ACDC.lnk.to/followTI
Website: https://ACDC.lnk.to/followWI
Spotify: https://ACDC.lnk.to/followSI
YouTube: https://ACDC.lnk.to/subscribeYD

Chorus:
And you shook me all night long
Yeah, you shook me all night long

#ACDC #YouShookMeAllNightLong #Rock #HD #Remastered",27968,1472334,305677196
84,44XYEeD1A1U,"AC/DC - T.N.T. (Live At River Plate, December 2009)",acdcVEVO,"Strap yourself in for the most thundering AC/DC tracks! Listen to the playlist now: https://ACDC.lnk.to/AreYouReadyYA!tnt

High Voltage
Buy/Listen - https://LegacyRecordings.lnk.to/acdc_hv!tnt

About the album:
Years of musical knowledge and understanding had passed between Angus and Malcolm Young by the time High Voltage announced the arrival of a new Australian take on rock. With Bon Scott on board, this 1976 American release reduced rock 'n' roll down to rhythm, riffs, and raunch.

Follow AC/DC:
Spotify - https://LegacyRecordings.lnk.to/acdc_hvSI!tnt
Facebook - https://LegacyRecordings.lnk.to/acdc_hvFI!tnt
Twitter - https://LegacyRecordings.lnk.to/acdc_hvTI!tnt
Instagram - https://LegacyRecordings.lnk.to/acdc_hvII!tnt
Website - https://LegacyRecordings.lnk.to/acdc_hvWI!tnt",20044,971418,249016335
85,etAIpkdhU9Q,AC/DC - Hells Bells (Official Video),acdcVEVO,"Official HD Video for ""Hells Bells"" by AC/DC
Listen to AC/DC: https://ACDC.lnk.to/listen_YD
Subscribe to the official AC/DC YouTube channel: https://ACDC.lnk.to/subscribeYD

Watch more AC/DC videos: https://ACDC.lnk.to/listen_YC/youtube

Follow AC/DC:
Facebook: https://ACDC.lnk.to/followFI
Instagram: https://ACDC.lnk.to/followII
Twitter: https://ACDC.lnk.to/followTI
Website: https://ACDC.lnk.to/followWI
Spotify: https://ACDC.lnk.to/followSI
YouTube: https://ACDC.lnk.to/subscribeYD

Lyrics:
Hell's bells
Yeah, hell's bells
You got me ringing
Hell's bells
My temperature's high
Hell's bells

#ACDC #HellsBells #OfficialHDVideo #Rock",30329,1140762,266761121
86,jsjdjWGDvFk,AC/DC - Dirty Deeds Done Dirt Cheap (Official Audio),acdcVEVO,"Official audio for ""Dirty Deeds Done Dirt Cheap"" by AC/DC
Listen to AC/DC: https://ACDC.lnk.to/listen_YD
Subscribe to the official AC/DC YouTube channel: https://ACDC.lnk.to/subscribeYD

Watch more AC/DC videos: https://ACDC.lnk.to/listen_YC/youtube

Follow AC/DC:
Facebook: https://ACDC.lnk.to/followFI
Instagram: https://ACDC.lnk.to/followII
Twitter: https://ACDC.lnk.to/followTI
Website: https://ACDC.lnk.to/followWI
Spotify: https://ACDC.lnk.to/followSI
YouTube: https://ACDC.lnk.to/subscribeYD

[Chorus]
Dirty deeds (Done dirt cheap)
Dirty deeds (Done dirt cheap)
Dirty deeds (Done dirt cheep)
Dirty deeds and they're done dirt cheap
Dirty deeds and they're done dirt cheap

#ACDC #DirtyDeedsDoneDirtCheap #Rock",2282,44602,3302409
87,xRQnJyP77tY,AC/DC - Shoot To Thrill (Iron Man 2 Version),acdcVEVO,"""Shoot to Thrill"" by AC/DC (Iron Man 2 Version)
Listen to AC/DC: https://ACDC.lnk.to/listenYD 

Subscribe to AC/DC on YouTube: https://ACDC.lnk.to/subscribeYD

Follow AC/DC: 
Facebook: https://ACDC.lnk.to/followFI 
Twitter: https://ACDC.lnk.to/followTI 
Instagram: https://ACDC.lnk.to/followII 
Website: https://ACDC.lnk.to/followWI 
Spotify: https://ACDC.lnk.to/followSI 
YouTube: https://ACDC.lnk.to/subscribeYD

Lyrics:
All you women who want a man of the street
Don't know which way you wanna turn
Just keep coming
And put your hand out to me
Cause I'm the one who's gonna make you burn
I'm gonna take you down
Down down down
So don't you fool around
I'm gonna pull it pull it
Pull the trigger
Shoot to thrill play to kill
Too many women too many pills, yeah
Shoot to thrill play to kill
I got my gun at the ready gonna fire at will

#ACDC #Rock #ShootToThrill

About the album:
Back in Black is the seventh studio album by Australian rock band AC/DC. Produced by Robert John ""Mutt"" Lange, the album was released on July 25, 1980 by Albert Productions and Atlantic Records. Their sixth international release, Back in Black was an unprecedented success: it has sold an estimated 50 million copies worldwide. Its enormous sales figures have made it the second-highest-selling album in history. The band supported the album with a yearlong world tour, cementing them among the most popular music acts of the early 1980s.",18387,697639,183940778
88,j9Z39Uqybcw,AC/DC - It's a Long Way to the Top (If You Wanna Rock 'n' Roll) (Official Video),Official Lives & Music Videos - Official Channel,"Official Music Video for ""It's a Long Way to the Top (If You Wanna Rock 'n' Roll)"" by AC/DC
Listen to AC/DC: https://ACDC.lnk.to/listen_YD
Subscribe to the official AC/DC YouTube channel: https://ACDC.lnk.to/subscribeYD

Watch more AC/DC videos: https://ACDC.lnk.to/listen_YC/youtube

Follow AC/DC:
Facebook: https://ACDC.lnk.to/followFI
Instagram: https://ACDC.lnk.to/followII
Twitter: https://ACDC.lnk.to/followTI
Website: https://ACDC.lnk.to/followWI
Spotify: https://ACDC.lnk.to/followSI
YouTube: https://ACDC.lnk.to/subscribeYD

Lyrics:
It's a long way to the top if you wanna rock 'n' roll
It's a long way to the top if you wanna rock 'n' roll
If you think it's easy doing one night stands
Try playin' in a rock roll band
It's a long way to the top if you wanna rock 'n' roll


#ACDC #ItsALongWaytoTheTop #OfficialMusicVideo #Rock",351,2753,160710
